number,title,classification,timestamp,latitude,longitude
24562,Report 24562: Man remembers running home when he and his friend spot a tall hairy creature near Woodinville,Class A,1974-10-16T12:00:00Z,47.75034,-122.1979
24568,Report 24568: Multiple witness sighting at Rattlesnake Lake,Class A,2000-08-14T12:00:00Z,47.43534,-121.7666
24751,"Report 24751: Young man, on camping trip with his family, sees a sasquatch near Naselle",Class A,2008-04-12T12:00:00Z,46.4205,-123.8165
24755,Report 24755: Truck Driver recalls daylight sighting east of North Bend,Class A,1990-12-03T12:00:00Z,47.48176,-121.6548
26065,Report 26065: California BFRO researcher has sighting with a thermal imaging unit in Wenatchee National Forest,Class A,2007-08-18T12:00:00Z,46.85,-121.25
26101,Report 26101: Teacher sees a bigfoot cross the highway in front of her near Aberdeen,Class A,1995-01-15T12:00:00Z,46.94102,-123.7727
26255,Report 26255: Woman tells of daylight sighting while hiking near Mud Mountain Dam,Class A,2002-07-15T12:00:00Z,47.13485,-121.9418
26403,"Report 26403: Man sees large, hair-covered figure while riding on train near the Cascade Tunnel",Class A,2009-08-04T12:00:00Z,47.70178,-121.1859
26567,Report 26567: Sasquatch sighted crossing Elk Meadows parking lot near Toutle Lake,Class A,2006-11-18T12:00:00Z,46.2965,-122.3431
27473,Report 27473: Man recounts seeing a sasquatch while driving a logging road near Snoqualmie,Class A,1991-10-15T12:00:00Z,47.57576,-121.7427
27803,Report 27803: Hikers near Eatonville surprise a sasquatch drinking from the river,Class A,2010-05-22T12:00:00Z,46.84748,-122.2719
28123,Report 28123: Teenager recounts his sighting as a very young boy on his property near Yacolt,Class A,1995-08-15T12:00:00Z,45.90052,-122.3898
28308,"Report 28308: Man has a close encounter with a large, upright creature in a swamp near Big Lake",Class A,2009-06-15T12:00:00Z,48.308,-122.215
28438,Report 28438: Hunter has a daylight sighting of a tall biped west of Darrington,Class A,2010-10-22T12:00:00Z,48.32675,-121.6962
28788,Report 28788: Memory told of close encounter with a sasquatch while picking up clay pigeons near Sumner,Class A,1976-09-15T12:00:00Z,47.17295,-122.2214
28898,Report 28898: Dusk and nighttime sightings by couple at rock quarry near Greenwater,Class A,2008-06-07T12:00:00Z,47.12045,-121.5298
29025,"Report 29025: Father remembers fishing with his son, appearing to be observed by a sasquatch which is later sighted on the far side of the lake near McKenna",Class A,1990-07-30T12:00:00Z,46.88234,-122.4331
29055,Report 29055: Young girl recounts two encounters at the family farm near Chehalis,Class A,1978-08-05T12:00:00Z,46.63477,-122.7746
30051,Report 30051: Vocalizations and tense sighting reported by couple hiking and camping near Trout Lake,Class A,2004-08-14T12:00:00Z,45.96112,-121.6314
31009,Report 31009: Woman recalls afternoon sighting as a child near Port Angeles,Class A,1983-09-24T12:00:00Z,48.08955,-123.3678
32824,Report 32824: Recollection of a road crossing at dusk while working as an MP on Fort Lewis,Class A,1986-09-15T12:00:00Z,47.10637,-122.5958
33908,Report 33908: Woman drives car over subject lying on road near Everson,Class A,1995-07-05T12:00:00Z,48.92928,-122.2638
34710,Report 34710: While target shooting a family observes a large bi-ped in a blackberry patch near the town of Rainier,Class A,2012-03-20T12:00:00Z,46.78571,-122.7515
35479,Report 35479: Nighttime sighting by a motorist near BZ Corner,Class A,2010-09-15T12:00:00Z,45.86883,-121.4813
35706,Report 35706: Camper has two late night encounters in North Cascades,Class A,2011-09-01T12:00:00Z,48.03114,-121.6708
35812,Report 35812: Early afternoon sighting by hiker near Morton,Class A,2012-06-02T12:00:00Z,46.53686,-122.202
36326,Report 36326: Nighttime sighting by campers stopped on remote road near Wishkah,Class A,2004-07-15T12:00:00Z,47.08824,-123.7194
36467,Report 36467: Man driving home through Joint Base Lewis-McChord sees an animal walk across the road south of Spanaway,Class A,2012-09-12T12:00:00Z,47.05072,-122.4212
37101,Report 37101: Daytime sighting of two upright figures on the bank of Monte Cristo Lake,Class A,2012-11-07T12:00:00Z,48.05305,-121.429
37730,Report 37730: Teen views ape-like animal crossing road quadrupedally at night in Enumclaw,Class A,2008-01-02T12:00:00Z,47.09762,-122.5368
37885,Report 37885: Daylight encounter while hiking on the Tulalip Indian Reservation,Class A,2010-06-10T12:00:00Z,48.10255,-122.2763
38224,Report 38224: Huge upright figure crosses road in-front of Marysville couple at night.,Class A,2012-12-11T12:00:00Z,48.11308,-122.1375
39025,Report 39025: Man remembers his daylight sighting of a bigfoot standing on a stump next to Discovery Bay,Class A,1986-09-15T12:00:00Z,48.00503,-122.911
39825,Report 39825: Wilderness guide in Indianola observes a large bipedal subject while hunting,Class A,2003-06-15T12:00:00Z,47.78212,-122.528
40371,Report 40371: Memory told of a daylight sighting at a golf course in North Bonneville,Class A,1985-06-08T12:00:00Z,45.63921,-121.9883
42395,Report 42395: Motorist sees a large hairy biped cross the road at dusk in Spanaway,Class A,2012-10-10T12:00:00Z,47.064,-122.3482
42448,Report 42448: Motorist has a close daylight sighting of a Sasquatch chasing a deer near Ocean Shores (Sketches included),Class A,2013-09-30T12:00:00Z,47.0562,-124.0556
42736,"Report 42736: Man recalls seeing a huge, hair-covered biped standing beside the road at night near Snohomish",Class A,1986-10-17T12:00:00Z,48.93228,-121.9995
44368,Report 44368: Memory told of being chased home by a bi-pedal animal near Robe,Class A,1989-06-01T12:00:00Z,48.09853,-121.8135
44474,Report 44474: Off roader testing his snow machine observes an “Oversized Gorilla” near Ashford.,Class A,2014-03-01T12:00:00Z,46.77641,-121.9557
45049,Report 45049: Two men have a close up sighting during road crossing outside Cle Elum at sunset,Class A,2014-05-12T12:00:00Z,47.1902,-120.9783
45423,Report 45423: Memory told of seeing two sasquatches by a river west of Union,Class A,2002-05-15T12:00:00Z,47.41184,-123.3212
46025,Report 46025: Motorist has afternoon sighting on Sherman Creek Pass,Class A,2013-09-15T12:00:00Z,48.6254,-118.4262
47872,Report 47872: Morning sighting by a woodcutter NW of Conconully,Class A,2008-07-19T12:00:00Z,48.57028,-119.8345
49664,"Report 49664: Property owner has daytime sighting, hears vocalizations for over two months north of Clayton",Class A,2015-08-30T12:00:00Z,48.03062,-117.5429
50214,Report 50214: Man returning home late at night sees gray biped near Key Center,Class A,2015-11-11T12:00:00Z,47.34805,-122.741
51994,Report 51994: Man and girlfriend have sighting on Joint Base Lewis-McChord road near Spanaway,Class A,2016-05-29T12:00:00Z,47.07405,-122.4428
55451,Report 55451: Homeowner recalls early morning sighting near Malo,Class A,1993-10-15T12:00:00Z,48.93221,-118.609
56827,Report 56827: Motorist has daytime sighting along the highway near Coles Corner,Class A,2016-10-02T12:00:00Z,47.77559,-120.8206
56932,Report 56932: Hiker has an afternoon sighting behind a mountain resort in Cle Elum,Class A,2016-01-27T12:00:00Z,47.20113,-121.0161
57781,Report 57781: Couple visiting the Hoh River rainforest see a sasquatch cross the road near Bogachiel,Class A,2017-02-25T12:00:00Z,47.82243,-124.195
135,Report 135: Two couples shine owl and observe large hairy primate,Class A,1981-08-15T12:00:00Z,44.8491,-88.51969
1105,Report 1105: Newspaper article about a track find and investigation,Class A,1997-11-07T12:00:00Z,45.5,-91.71295
2215,"Report 2215: Newspaper deliveryman sees large gray colored creature that was walking on two legs and carrying dead animal. (Newspaper account, follow-up by the BFRO and Sheriff's documents included.)",Class A,2000-03-28T12:00:00Z,44.6543,-90.0411
2792,"Report 2792: While watching TV, witness sees large, dark, upright object pass by the window",Class A,1984-07-27T12:00:00Z,45.89832,-89.6965
2804,"Report 2804: Tracks found by hunters, creature seen",Class A,1992-11-19T12:00:00Z,45.33418,-88.16359
2863,Report 2863: Hunter observes dark figure with swinging arms making long strides,Class A,1997-11-29T12:00:00Z,45.78177,-90.51659
3005,"Report 3005: While crossing a railroad track, witness sees creature covered in dark brown hair",Class A,1979-08-12T12:00:00Z,45.22849,-89.67523
5244,Report 5244: Sighting by young fisherman at dusk on Wabikon Lake,Class A,1983-07-15T12:00:00Z,45.56326,-88.7829
5507,Report 5507: Man sees reddish brown figure near Phillips jump off road,Class A,2002-11-24T12:00:00Z,45.7743,-90.51145
7232,Report 7232: Morning sighting near Pelican Lake,Class A,1979-05-25T12:00:00Z,45.5051,-89.16425
8121,Report 8121: Hunting & fishing guide has afternoon encounter in deep woods near Lugerville,Class A,2004-07-14T12:00:00Z,45.775,-90.444
8502,Report 8502: New driver frightened into screaming as he passes huge creature walking along road,Class A,2004-06-16T12:00:00Z,45.1097,-92.4573
10446,Report 10446: Motorist has nighttime sighting of upright animal near Hatfield,Class A,2005-02-05T12:00:00Z,44.3801,-90.7221
15050,Report 15050: County parks employee's early morning sighting near Rib River,Class A,2006-06-25T12:00:00Z,45.0902,-89.9905
16870,Report 16870: Daylight sighting by motorist of a juvenile north of Whitehall,Class A,2006-12-06T12:00:00Z,44.4049,-91.3171
23691,Report 23691: Man recalls encounter at a cabin on Nelson Lake,Class A,2008-04-28T12:00:00Z,46.10445,-91.49319
24265,Report 24265: BFRO Investigator obtains first thermal footage (very brief) outside Phillips,Class A,2008-07-12T12:00:00Z,45.73271,-90.42001
27630,Report 27630: Man recalls observing creature in a field near Marinette,Class A,1979-08-01T12:00:00Z,45.02046,-87.73608
29294,Report 29294: Sundown sighting by teen on bicycle in Eau Galle River bottoms,Class A,2006-07-27T12:00:00Z,44.75668,-92.03925
41062,Report 41062: Daytime road crossing seen by a retired police officer near Pembine,Class A,2013-04-28T12:00:00Z,45.64867,-88.03413
41657,Report 41657: Daybreak sighting by fishermen driving to a tournament near Phillips,Class A,2013-07-12T12:00:00Z,45.672,-90.43515
48085,Report 48085: Memory told of a sighting by a father and two sons grouse hunting at dawn near Pembine,Class A,1979-10-20T12:00:00Z,45.3865,-87.9604
49019,Report 49019: Memory told of a close daylight encounter while playing near Mikana,Class A,1975-07-15T12:00:00Z,45.58858,-91.59938
50837,Report 50837: Motorist has early morning sighting outside Anitgo,Class A,2016-01-12T12:00:00Z,45.05855,-89.08323
50982,Report 50982: Students have a sighting at dusk close to their university in Madison,Class A,2016-01-18T12:00:00Z,43.0625,-89.3179
51317,Report 51317: Motorist has dusk sighting on Hwy. 41 outside Peshtigo,Class A,2004-06-20T12:00:00Z,45.15,-87.6779
51419,Report 51419: Daylight sighting by a hunter on her hunting property near Pembine,Class A,2014-11-19T12:00:00Z,45.64585,-88.0896
1201,Report 1201: Drain pipes knocked down after strange howls/screams were heard,Class A,1978-12-01T12:00:00Z,39.52122,-80.37878
1202,Report 1202: Series of accounts under investigation by the curators regarding reports of a large creature.,Class A,1999-04-20T12:00:00Z,39.54114,-80.11329
1205,Report 1205: Witness sees a large creature crossing the road,Class A,1998-01-28T12:00:00Z,38.87813,-79.3434
1206,"Report 1206: Dolly Sods; Tracks seen, loud screams and strange odor detected.",Class A,1997-09-23T12:00:00Z,38.95242,-79.42547
1207,"Report 1207: One of several  sighting and vocalization reports. When witness called out "" it stood up at the edge of the hill and huffed and puffed.""",Class A,1983-09-01T12:00:00Z,38.12764,-82.59822
1774,Report 1774: 3 Friends watch 7' tall 2 legged hairy brown animal on the other side of the river,Class A,1987-07-15T12:00:00Z,38.32548,-80.60419
3655,"Report 3655: Daylight sighting near rural church on Rt. 31, east of Parkersburg, near Cairo",Class A,2001-11-12T12:00:00Z,39.21833,-81.16211
7188,Report 7188: Two men shocked to see hairy figure close on trail in Monongahela National Forest,Class A,1987-07-04T12:00:00Z,39.0417,-79.43762
10006,Report 10006: A woman has late night sighting when a motion detecting light illuminates her back porch,Class A,2004-12-12T12:00:00Z,40.1333,-80.68192
10945,Report 10945: Passenger has late night sighting along interstate,Class A,2005-03-13T12:00:00Z,39.01972,-81.85806
12812,Report 12812: Early morning backyard sighting by newspaper deliverer near Talcott,Class A,2001-09-05T12:00:00Z,37.6541,-80.7582
12959,Report 12959: Sightings by two hunters in tree stands outside Elkwater,Class A,1989-11-24T12:00:00Z,38.6685,-80.03149
13237,Report 13237: Daylight sighting near an abandonned mining chamber near Amigo,Class A,2005-12-03T12:00:00Z,37.58135,-81.29745
13949,Report 13949: Late-night road-crossing sighting by firefighter near the Potomac River,Class A,2006-07-04T12:00:00Z,39.5392,-77.9407
14280,Report 14280: Night sighting outside rural home near Bruceton Mills,Class A,2005-10-05T12:00:00Z,39.6995,-79.5375
15355,Report 15355: Early morning sighting by bat survey crew,Class A,2006-07-29T12:00:00Z,38.2128,-81.70641
15481,Report 15481: Early morning sighting by motorists on Tolsia Highway outside Kenova,Class A,2006-08-10T12:00:00Z,38.35727,-82.59348
16204,Report 16204: Repeat visitations described near rural home,Class A,2006-10-08T12:00:00Z,39.5226,-78.49429
16529,Report 16529: Nighttime sighting by motorist along US-250 outside Belington,Class A,2006-03-18T12:00:00Z,39.03496,-79.95418
16890,Report 16890: Repeat visitations described near rural home outside Princeton,Class A,2006-07-15T12:00:00Z,37.32091,-81.1271
19206,Report 19206: Three Creatures observed Ripping Limbs and Bark from Trees in the Monongahela National Forest,Class A,1994-10-15T12:00:00Z,37.5313,-80.01335
19841,Report 19841: Road crossing sighting by motorist on Hwy 55 north of Seneca Rocks area.,Class A,2007-01-13T12:00:00Z,38.835,-79.3762
20068,Report 20068: Bigfoot spotted by driver in Cranberry River region of Monongahela National Forest.,Class A,2007-06-30T12:00:00Z,38.33109,-80.51374
20101,Report 20101: Afternoon sighting by hiker at Seneca Rocks,Class A,2007-07-02T12:00:00Z,38.835,-79.3686
20159,Report 20159: Nighttime sighting by motorist on Hwy 33 near Seneca Rocks,Class A,2007-07-08T12:00:00Z,38.8926,-79.47325
20846,Report 20846: Late night sighting by motorists on US 33 / St Rt. 55 in Seneca Rocks Nat. Rec. Area,Class A,2007-06-18T12:00:00Z,38.8409,-79.4016
20863,Report 20863: Youngster Surprised by Tall Creature near Linside,Class A,2007-08-12T12:00:00Z,37.50965,-80.64685
21894,Report 21894: Large creature on all-fours seen crossing US-50 near Burlington,Class A,2003-11-27T12:00:00Z,39.335,-78.94501
23191,Report 23191: Man remembers seeing a large hairy creature in a cemetary near Marmet,Class A,1990-08-01T12:00:00Z,38.2383,-81.5722
23411,Report 23411: Multiple sightings in daylight outside Shady Spring,Class A,2007-09-28T12:00:00Z,37.7,-81.095
23437,Report 23437: Night time sighting by motorist outside the town of Keyser,Class A,2004-11-25T12:00:00Z,39.26188,-79.01405
23477,Report 23477: Family of bigfoot seen near I-64,Class A,2008-03-29T12:00:00Z,37.7929,-80.9075
23762,Report 23762: Sasquatch meets car running along US Hwy. 219,Class A,2007-07-27T12:00:00Z,37.9937,-80.3616
24061,Report 24061: Family gathering interrupted by 8-foot tall visitor at the kitchen window,Class A,1979-08-10T12:00:00Z,37.445,-80.17
24421,Report 24421: Woman remembers daylight sighting while walking in the Slate Creek area,Class A,1969-08-01T12:00:00Z,37.2875,-81.68124
24945,Report 24945: Man recalls his daylight sighting while hunting in the Monongahela National Forest,Class A,1978-11-23T12:00:00Z,39.20278,-79625
25301,Report 25301: Hunter has close sighting of a primate-like creature in the Canaan Valley National Wildlife Refuge,Class A,2008-12-28T12:00:00Z,39.10023,-79.4593
25497,Report 25497: Ongoing activity in a rural setting near Nestlow,Class A,2009-02-14T12:00:00Z,38.16391,-82.28279
25989,Report 25989: Girl sees bigfoot outside home in mountains near Smoot,Class A,2009-05-15T12:00:00Z,37.9208,-80.71875
26963,Report 26963: Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew,Class A,1974-05-04T12:00:00Z,39.1611,-80.23375
27363,Report 27363: Witness describes getting a good look at a bi-pedal creature while driving on a country road in Buckhannon,Class A,2009-09-11T12:00:00Z,38.98,-80.27
29124,Report 29124: Recollection of a daylight sighting while deer hunting near Greenbrier River.,Class A,1969-11-24T12:00:00Z,38.1882,-80.1177
31404,Report 31404: Deer hunter has daylight sighting on a logging road near Cabin Creek,Class A,2009-11-28T12:00:00Z,38.2639,-81.4625
34043,Report 34043: Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville,Class A,2007-11-28T12:00:00Z,38.0695,-81.08506
38547,Report 38547: Medical doctor recalls his daylight sighting as a teenager near Huntington,Class A,1961-06-15T12:00:00Z,38.35806,-82.43855
46528,Report 46528: Very close observation of a road crossing at night near Quinwood,Class A,2014-09-05T12:00:00Z,38.12852,-80.6754
47460,Report 47460: Woman and daughter recall their close daytime encounter at their home east of Elkins,Class A,2005-01-13T12:00:00Z,38.8609,-79.55928
50589,Report 50589: Recollection of a daytime road crossing near Upper Tract,Class A,2002-08-08T12:00:00Z,38.44367,-79.1347
51471,Report 51471: Squirrel hunter observed in the early morning by a tree peeker on Curtain Mountain,Class A,2015-11-21T12:00:00Z,38.2845,-80.6385
903,Report 903: Sighting by a motorist near the park entrance approach from Cody,Class A,1997-07-24T12:00:00Z,44.50132,-110.0042
1240,Report 1240: Sighting near Yellowstone Park entrance by two witnesses cutting wood,Class A,1997-11-02T12:00:00Z,44.45584,-109.7935
1241,Report 1241: Two gov't geologists witness hominoid creature cross road about 30 min. east of Yellowstone Park's East Gate,Class A,1978-05-15T12:00:00Z,44.49817,-109.6824
1242,"Report 1242: Day hiker sees large, hairy animal which seems to follow him",Class A,2000-07-14T12:00:00Z,44.48134,-109.5113
4692,"Report 4692: Noon sighting by family of four near Mount Washburn, Yellowstone National Park",Class A,2002-07-19T12:00:00Z,46.79165,-110.4165
4735,"Report 4735: Noon sighting by family of four near Mount Washburn, Yellowstone National Park",Class A,2002-07-19T12:00:00Z,46.79165,-110.4165
12302,"Report 12302: Yellowstone backcountry ranger describes sighting, other incidents",Class A,1972-06-06T12:00:00Z,44.58333,-110.5
12884,Report 12884: Daytime sighting by six siesmographic workers in the Uinta Mountains.,Class A,1984-01-15T12:00:00Z,41.25,-111.05
14714,Report 14714: Early morning sighting by newspaper deliverer near Mountain View,Class A,2005-11-15T12:00:00Z,41.2,-110.5
19472,Report 19472: Late day and early morning sightings near the Wind River Mountain Range,Class A,2007-05-31T12:00:00Z,42.9919,-108.9245
6486,"Report 6486: Special Forces team follows bipedal trackway, gets screamed at",Class B,1988-03-15T12:00:00Z,69.5,-156.75
8792,Report 8792: Four nocturnal hikers get pelted with snow near Anchorage,Class B,2003-12-12T12:00:00Z,61.09085,-149.7667
8797,Report 8797: Two boys find footprints on Harris River bank,Class B,2001-05-13T12:00:00Z,55.4555,-132.7333
11616,Report 11616: Fishermen find footprints east of Egegik.,Class B,2004-07-20T12:00:00Z,57.7566,-155.981
25442,Report 25442: Hunter describes powerful wood knocks at a cabin in remote wilderness south of the town of Chicken,Class B,2008-08-20T12:00:00Z,63.98869,-142.7691
273,Report 273: Husband and wife hear scream while fishing,Class B,1994-09-15T12:00:00Z,33.7065,-85.57415
1419,Report 1419: Large footprint found in a sandy creek bank near Talladega National Forest,Class B,2000-07-15T12:00:00Z,33.48665,-85.8175
1783,Report 1783: Night hunters hear strange screams in the woods,Class B,1985-08-15T12:00:00Z,32.4456,-86.5653
8635,Report 8635: Possible repeat approaches to a rural residence at night outside OPP,Class B,2007-09-12T12:00:00Z,31.29,-86.255
8921,Report 8921: Possible daylight sighting near freeway outside Birmingham,Class B,2006-06-03T12:00:00Z,33.00014,-86.00004
10501,Report 10501: Hikers find footprints near Pell City.,Class B,2005-02-05T12:00:00Z,33.6332,-86.2952
15473,Report 15473: Possible stalking on mountain outside Troy,Class B,2007-08-26T12:00:00Z,31.85,-85.925
15597,Report 15597: Possible vocalizations reported near Tanner,Class B,2006-09-22T12:00:00Z,34.73139,-86.97057
17035,Report 17035: Wood knocks heard by hunter outside Camden,Class B,2007-08-06T12:00:00Z,31.99,-87.29
17168,Report 17168: Nighttime sighting by motorists outside Grand Bay,Class B,2007-02-04T12:00:00Z,30.47612,-88.34223
18033,Report 18033: Possible stalking of couple parked at power line cut outside Opelika,Class B,2002-05-30T12:00:00Z,32.6825,-85.2222
18376,Report 18376: Couple reports possible stalking near abandoned rural graveyard outside town of Valley,Class B,2007-01-30T12:00:00Z,32.67715,-85.21545
21714,Report 21714: Rescue workers describes possible stalking on the Cahaba River outside Montevallo,Class B,2007-09-12T12:00:00Z,33.1,-86.86
22899,Report 22899: Possible daylight encounter on Fort Rucker Army Base,Class B,2008-01-19T12:00:00Z,31.35,-85.7075
22969,Report 22969: Camper Awakened by Loud Wood Knocks in Talladega National Forrest,Class B,2008-01-19T12:00:00Z,33.46345,-85.87055
24451,Report 24451: Two friends have a possible nighttime sighting on a rural road outside Madison,Class B,2008-08-31T12:00:00Z,31.20325,-87.5047
25111,Report 25111: Ohio howl type vocalizations for several hours in early morning near Lacey's Spring,Class B,2008-11-28T12:00:00Z,34.55946,-86.59747
28326,Report 28326: Recollection of seeing a hair covered creature squatting next to a road near Waterloo,Class B,2008-04-15T12:00:00Z,34.8986,-87.95277
34224,Report 34224: Possible late night encounter outside a home near Pinckard,Class B,2011-04-01T12:00:00Z,31.30503,-85.61766
35339,Report 35339: Unexplained happenings on a farm outside Tuscaloosa,Class B,2012-03-15T12:00:00Z,33.20837,-87.28992
38022,Report 38022: Large black figure seen on a ridgeline near Hytop,Class B,2012-12-01T12:00:00Z,34.56327,-85.79889
39620,Report 39620: Motorist has two possible sightings on the Appalachian Hwy. near Gadsden,Class B,2013-01-27T12:00:00Z,34.04129,-85.86473
42692,Report 42692: Daytime road crossing seen near Ashland,Class B,2013-11-10T12:00:00Z,33.12572,-85.49103
43217,Report 43217: Memory of 3 hairy fingers sliding under the front door outside Nauvoo,Class B,1988-07-15T12:00:00Z,33.89236,-87.3775
43402,Report 43402: Possible ongoing activty in a rural community near Chance,Class B,2002-09-16T12:00:00Z,31.809,-87.56807
44479,Report 44479: Possible encounter while fishing Lake Guntersville at night,Class B,2013-08-24T12:00:00Z,34.24174,-85.08995
45498,Report 45498: Strange occurrences are ongoing at a rural home outside Talladega,Class B,2014-07-27T12:00:00Z,33.24084,-85.7894
76,Report 76: Three fisherman hear thrashing about and loud vocalizations,Class B,2001-08-11T12:00:00Z,36.37139,-92.25139
338,Report 338: Loud screams menace hunters along Mississippi River around 4:00 am,Class B,1983-10-15T12:00:00Z,35.14639,-90.18444
2104,Report 2104: Howling sound heard in the Boggy Creek area of Fouke Arkansas,Class B,2001-04-01T12:00:00Z,33.31194,-93.8417
2635,"Report 2635: November, 2000, Arkansas, Benton",Class B,2000-11-27T12:00:00Z,36.25639,-94.07806
3032,Report 3032: Vocalizations heard by multiple witnesses,Class B,2001-06-15T12:00:00Z,36.34389,-93.76
3143,Report 3143: Two children have encounter west of Benton,Class B,1975-04-04T12:00:00Z,34.52473,-92.70348
4095,Report 4095: Surprise observation by two hunters on the opposite bank of the river,Class B,1975-09-20T12:00:00Z,34.47,-92.58
5342,Report 5342: Fisherman finds footprint near Witts Springs.,Class B,2002-10-30T12:00:00Z,35.8019,-92.943
7059,Report 7059: Vocalizations heard on remote piece of Arkansas property.,Class B,2003-10-31T12:00:00Z,34.39,-93.23111
7969,Report 7969: Youth hears vocalizations and is trailed while fishing on White River,Class B,1980-06-15T12:00:00Z,36.36,-92.55472
8819,Report 8819: Woman on horseback hears footsteps; observes animal running away through woods,Class B,2004-06-12T12:00:00Z,35.77,-92.44583
10093,"Report 10093: Vocalizations, heavy footsteps & tree shaking",Class B,1999-11-15T12:00:00Z,36.13361,-93.94389
11252,Report 11252: Teenagers have nighttime sighting of animal near Milltown.,Class B,1986-09-27T12:00:00Z,35.1759,-94.0679
11786,Report 11786: Vocalizations and wood knocks heard by fishermen near pond.,Class B,2005-05-01T12:00:00Z,35.07,-91.97
12824,Report 12824: Two sets of tracks found near Lake DeGray.,Class B,2005-10-16T12:00:00Z,34.31611,-93.17056
13286,Report 13286: Possible vocalizations near Salado.,Class B,2005-12-15T12:00:00Z,35.69958,-91.51528
13516,Report 13516: Footprint found in Beck Spur area.,Class B,2001-08-18T12:00:00Z,34.97181,-90.95902
22101,Report 22101: Multiple incidents around river slough south of Belleville,Class B,2007-12-01T12:00:00Z,35.06144,-93.45042
24276,Report 24276: Possible sighting of an upright creature crossing the road at dusk by a woman driving to Spring Lake,Class B,2008-07-26T12:00:00Z,35.15193,-93.42848
28839,Report 28839: Possible footprints found in snow at a home near Lockesburg (w/photos),Class B,2011-02-06T12:00:00Z,33.94073,-94.09966
29313,Report 29313: Fisherman finds possible footprints near Grassy Lake (w/photo),Class B,2010-04-10T12:00:00Z,34.56384,-92.22704
30063,Report 30063: Man recalls nighttime encounter near DeQueen,Class B,1989-10-14T12:00:00Z,34.08204,-94.3457
37862,Report 37862: Hunter finds his deer kill moved near Monticello,Class B,2011-12-15T12:00:00Z,33.40425,-91.48295
39922,Report 39922: Bowhunter intimidated by loud vocalizations at dark on Camp Robinson National Guard training base,Class B,2010-10-30T12:00:00Z,34.92684,-92.30753
56443,Report 56443: Possible sightings and strange incidents experienced over time on rural property near Pocahontas,Class B,2004-11-26T12:00:00Z,36.154,-91.09
9506,Report 9506: Camping couple hears loud nighttime vocalizations near Knoll Lake.,Class B,2004-10-08T12:00:00Z,34.4274,-110.9986
10877,Report 10877: Midnight vocalizations disturb camping family near Mormon Mountain.,Class B,2000-06-24T12:00:00Z,34.96295,-111.5228
11549,"Report 11549: Possible vocalizations heard by campers at Riggs Lake, Coronado National Forest near Mt Graham",Class B,1997-06-10T12:00:00Z,32.65,-110.175
11807,Report 11807: Twilight vocalizations heard near Lake Mary.,Class B,2005-05-30T12:00:00Z,35.1394,-111.6259
11858,Report 11858: Possible night time sighting near Big Lake,Class B,1986-07-06T12:00:00Z,33.9,-109.355
12214,"Report 12214: Possible vocalizations near Sawmill,AZ",Class B,2003-09-28T12:00:00Z,35.97,-109.155
12266,Report 12266: Camping family glimpses a grey animal twice in three days,Class B,2005-07-06T12:00:00Z,34.7706,-111.8907
12795,Report 12795: Vocalizations heard at Woods Canyon Lake,Class B,2005-09-16T12:00:00Z,34.33335,-110.9583
13548,"Report 13548: Possible vocalization heard in the Chuska Mountains, NE Arizona",Class B,1998-08-19T12:00:00Z,36.28,-109.14
13773,"Report 13773: Possible vocalization along the Verde River, near Dead Horse Ranch State Park",Class B,2006-01-15T12:00:00Z,34.7,-112.05
13964,Report 13964: Possible vocalizations heard at sundown near the North Rim of the Grand Canyon,Class B,1991-10-26T12:00:00Z,36.4,-112
14508,Report 14508: Possible vocalizations heard by campers near Knoll Lake,Class B,2006-04-23T12:00:00Z,34.475,-111.08
15125,Report 15125: Various late night vocalizations heard on a property near Flagstaff.,Class B,2006-07-03T12:00:00Z,35.09,-111.7
15178,"Report 15178: Two part report of possible vocalizations, footprints and a nest, near Jacob Lake",Class B,1999-03-15T12:00:00Z,36.74,-112.19
15441,Report 15441: Possible vocalizations heard near Bear Canyon Lake.,Class B,2006-08-06T12:00:00Z,34.425,-111.375
16397,Report 16397: Rock throwing incident at Woods Canyon Lake.,Class B,2005-09-15T12:00:00Z,34.35,-110.98
16520,Report 16520: Possible vocalizations heard at Woods Canyon Lake.,Class B,2006-11-03T12:00:00Z,34.34,-110.9725
20235,Report 20235: Possible vocalizations heard near Snow Bowl on San Francisco Peaks,Class B,2006-08-15T12:00:00Z,35.3,-111.675
20833,Report 20833: Possible early morning vocalization at Fool's Hollow Lake,Class B,2007-06-11T12:00:00Z,34.27139,-110.0632
21348,Report 21348: Heavy footsteps and screams heard near Bear Canyon Lake,Class B,2007-08-18T12:00:00Z,34.375,-111.4925
21535,Report 21535: Knocks and whooping sounds heard north of Clint's Well,Class B,2007-08-05T12:00:00Z,34.575,-111.4
23440,Report 23440: Possible evening vocalizations heard near Snowbowl,Class B,2007-08-20T12:00:00Z,35.33069,-111.7101
24052,Report 24052: Man recounts boyhood experience of hearing a terrifying scream while hunting near the San Pedro River,Class B,1972-01-01T12:00:00Z,31.63,-110.177
24302,Report 24302: Man recounts a history of possible activity in the Sierra Anchas,Class B,1981-10-15T12:00:00Z,33.825,-110.925
24732,Report 24732: Hunters have camper shaken and hear whoops on the North Kiabab,Class B,2008-09-24T12:00:00Z,36.3431,-112.0934
